,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
10309,1971681,Just Like Home #1,10180617,Bertrand,Green Meadows,,33.93360256,-118.2631956,Private room,48,2,70,4/28/2017,1.79,362,10309,4.0
2869,16750998,Make的小屋（地理位置好，交通方便，洛杉矶市中心，提供机场名牌店景点等接送，包车游玩等服务）,80837832,Make,Boyle Heights,,34.04242566,-118.2229969,Private room,48,1,3,4/30/2017,3.0,365,2869,4.0
10306,3571986,Just Like Home #2,10180617,Bertrand,Green Meadows,,33.93375756,-118.26341399999998,Private room,48,2,68,4/11/2017,2.02,362,10306,4.0
25249,8123099,方便舒适的幽雅住,42894005,Anna,Temple City,,34.10235853,-118.0678362,Private room,48,2,5,4/1/2017,0.26,179,25249,1.0
2876,16769450,Make的小屋（地理位置好，交通方便，洛杉矶市中心，提供机场名牌店景点等接送，包车游玩等服务）,96605823,文馨,Boyle Heights,,34.04336606,-118.2217237,Private room,48,1,9,4/5/2017,2.65,145,2876,4.0
26073,18064322,Great Comfy Bedroom near Universal Studios!,82589003,Larysa,Valley Glen,,34.19900832,-118.42366840000001,Private room,48,1,3,5/2/2017,3.0,85,26073,10.0
14709,8342635,"美國洛杉磯東區民宿(套房)渡假, 遊學, 跑綠卡拎包入住 月租折扣",43965929,Ming,La Puente,,34.02577867,-117.944525,Private room,48,3,0,,,0,14709,3.0
11445,17210925,Sophia's Hollywood Hills Retreat.,43955786,Daniel,Hollywood Hills,,34.1182071,-118.3440242,Shared room,48,1,2,5/1/2017,1.76,364,11445,12.0
24334,2032278,"Cozy couch, fireplace, cable & cats",3595258,Dino,Silver Lake,,34.09522733,-118.2580779,Shared room,48,1,10,5/25/2016,0.25,365,24334,7.0
10295,11086420,Pool Home in LA,49383990,Kim,Granada Hills,,34.30110806,-118.5238919,Private room,48,2,42,3/8/2017,2.86,274,10295,1.0
21818,15729584,Fresh air with Private Bath,30882799,Grace,San Gabriel,,34.08575101,-118.08877759999999,Private room,48,1,6,3/26/2017,1.23,85,21818,1.0
12254,14141397,AMAZING LOCATION IN HOLLYWOOD ! It's your vacation,72197982,Anna,Hollywood Hills West,,34.10352266,-118.3478619,Shared room,48,2,24,4/25/2017,2.59,87,12254,2.0
25258,17881149,Big master bedroom    大主卧,12371813,Jing,Temple City,,34.10062897,-118.0458523,Private room,48,1,0,,,148,25258,3.0
20254,18289201,Clean and modern room in a quiet neighborhood,75642522,Michael,Pasadena,,34.16190562,-118.0937803,Private room,48,1,0,,,49,20254,1.0
3046,1112690,Private master bedroom private bath,4780152,Moon,Brentwood,,34.04341847,-118.4692027,Private room,48,1,3,8/26/2016,0.09,365,3046,7.0
24978,14128478,"10 minutes from Burbank Airport, close to studios",10179930,Michelle,Sunland,,34.26660849,-118.317412,Private room,48,7,0,,,72,24978,1.0
13222,13325811,The Dragons Room,42649363,Natalia & Daniel,Koreatown,,34.05617068,-118.3022845,Shared room,48,1,29,4/2/2017,2.83,98,13222,11.0
2227,17481832,90210 Chateau Studio Sofá,172788,Lauren,Beverly Hills,,34.0785427,-118.3902693,Shared room,48,1,0,,,364,2227,2.0
22305,13581163,Private Bedroom near USC w/ Private Bathroom,20732967,Esther,Vermont Square,,34.0083638,-118.2853121,Private room,48,1,13,4/11/2017,1.3,347,22305,6.0
4124,13346110,Straight Outta Compton... with love!,75625684,Danielle,Compton,,33.90875242,-118.21263490000001,Private room,48,1,5,4/5/2017,0.54,30,4124,2.0
10016,13771461,Cute cozy guesthouse in the middle of fruit garden,49826112,Irina,Glendale,,34.1806611,-118.2336003,Entire home/apt,48,19,0,,,0,10016,1.0
6753,17207969,Private room/bath in Hollywood,2291043,Jorge,Hollywood,,34.10204511,-118.344086,Private room,48,2,3,3/13/2017,1.08,0,6753,1.0
800,9395450,"Sunny, Cozy&furnished Cute Room~",10739019,Jin,Arcadia,,34.14048029999999,-118.03445819999999,Private room,48,2,24,4/30/2017,1.38,84,800,3.0
360,15129705,Inexpensive Private Room in New Home,4935935,Dickie,Alhambra,,34.09480928,-118.1201591,Private room,48,2,17,4/20/2017,2.74,122,360,8.0
364,16917065,"Economical Priavte Room,New House, Amenities 经济客房",4935935,Dickie,Alhambra,,34.09667653,-118.1201588,Shared room,48,1,1,3/9/2017,0.54,91,364,8.0
18527,18160774,Friends in The NoHo Arts District,74722705,Star,North Hollywood,,34.16391752,-118.367297,Private room,48,4,0,,,229,18527,3.0
13299,13252336,Sunny Knights Room,42649363,Natalia & Daniel,Koreatown,,34.05763384,-118.30360049999999,Private room,48,1,69,4/20/2017,6.11,124,13299,11.0
480,12521920,Quiet room with deck by mountains,62001043,Angela,Altadena,,34.1932674,-118.14829250000001,Private room,48,2,22,4/12/2017,1.86,4,480,3.0
18524,16260880,Dancers In The NoHo Arts District,74722705,Star,North Hollywood,,34.16348736,-118.3687385,Private room,48,3,0,,,178,18524,3.0
768,18450769,Arcadia温馨雅房出租,115582355,俊仪,Arcadia,,34.1149766,-118.0497642,Private room,48,7,0,,,358,768,2.0
6742,5256414,Hollywood shared room with resident,27207281,Peter,Hollywood,,34.10331323,-118.3309335,Shared room,48,1,7,5/30/2016,0.3,108,6742,1.0
230,16838403,Awesome 1Bed/1Bath in Alhambra 一房一浴出租、全新家具、全新装修.,112089928,Lucy,Alhambra,,34.094639799999996,-118.1231899,Private room,48,1,5,3/27/2017,1.53,229,230,1.0
21769,8228288,#2 Bedroom,29990285,Grace,San Gabriel,,34.08571857,-118.08873200000001,Private room,48,1,67,4/26/2017,3.51,76,21769,3.0
28422,14872918,美景半山豪宅,43790950,Xiaowen,Walnut,,34.05668991,-117.8378166,Private room,48,3,3,3/8/2017,0.39,363,28422,2.0
20804,18272023,Rosemead豪华别墅King size大床,115260392,Leah,Rosemead,,34.06967059,-118.0914831,Private room,48,1,1,4/24/2017,1.0,329,20804,8.0
18175,84788,Private room Private bath,463812,Dawn,North Hills,,34.24162683,-118.46236370000001,Private room,48,3,40,4/1/2017,0.95,89,18175,1.0
8207,11754314,Artistic & Spacious private bedroom,62545026,Louiza,East Hollywood,,34.09292916,-118.2939533,Private room,48,2,3,4/28/2017,0.33,85,8207,0.0
30125,13234099,"Private, large room. Central! 21",1466173,Kelly,Westlake,,34.05251382,-118.2795822,Private room,48,1,23,4/15/2017,2.07,324,30125,25.0
8093,8614912,Feel good room in Hollywood,45312242,Bobby And Julie,East Hollywood,,34.08794063,-118.3014564,Private room,48,1,73,4/15/2017,3.78,363,8093,11.0
18523,16260863,Heart of The NoHo Arts Ditrict,74722705,Star,North Hollywood,,34.16182962,-118.36729409999998,Private room,48,1,2,4/2/2017,1.58,244,18523,3.0
28371,1154976,View Park ~AMAZING location~ Modern,4266637,Jamel,View Park-Windsor Hills,,34.0023713,-118.34945800000001,Private room,48,2,2,2/12/2017,0.39,7,28371,3.0
14595,16611015,Breakfast on the Patio anyone?,108139097,Leena,Lakewood,,33.85299463,-118.1614396,Private room,48,1,1,4/28/2017,1.0,0,14595,1.0
16239,16518618,The Comfy and relaxed spot,108603320,Khalil,Long Beach,,33.78793448,-118.1433459,Private room,48,1,5,4/22/2017,1.52,163,16239,5.0
4119,17651221,Chill environment to be yourself,57771712,Crissie,Compton,,33.89320855,-118.2498216,Private room,48,1,0,,,180,4119,1.0
9331,756777,Private Room by LAX,3659692,Chanoma House,El Segundo,,33.91919936,-118.3979744,Private room,48,1,228,3/29/2017,4.24,153,9331,6.0
8104,8613427,Good vibes Hollywood. Be central!,45312242,Bobby And Julie,East Hollywood,,34.08931867,-118.30309240000001,Private room,48,1,75,4/16/2017,3.98,347,8104,11.0
18499,17123983,One bedroom in Noho Arts District,35003820,Mahina Yuki,North Hollywood,,34.17946639,-118.3769585,Private room,48,1,5,4/2/2017,2.08,67,18499,1.0
3411,13334531,Cool/Quiet/Peaceful Private room/bath in Burbank,31539669,Nichole,Burbank,,34.17186547,-118.3154607,Private room,48,2,0,,,0,3411,1.0
13341,205054,Miracle Mile Historic Yellow Room' Listing #205054,1007758,Jennifer,Koreatown,,34.05794581,-118.31979820000001,Private room,48,10,25,4/1/2017,0.37,232,13341,4.0
12016,7618153,Backyard trailer in Highland Park!,10079109,Lydia,Highland Park,,34.12283712,-118.20777140000001,Private room,48,1,2,9/2/2015,0.09,0,12016,1.0
21397,8170864,this is right location for you! $50,9112713,Jack,Rowland Heights,,33.98522101,-117.8555233,Private room,48,1,4,4/15/2016,0.29,364,21397,11.0
17089,13847591,Private 'west wing' in house w/ parking,81757555,Tommy,Mid-City,,34.0435102,-118.356765,Private room,48,1,1,7/9/2016,0.1,0,17089,1.0
22701,1112358,"Gorgeous private room/bath, UCLA",4780152,Moon,Santa Monica,,34.04261764,-118.47883859999999,Private room,48,1,2,4/9/2017,0.06,364,22701,7.0
21497,8104726,"罗兰岗半山别墅，环境优雅,干净、舒适、安全，附近有学校、餐馆，生活便利",42346223,Kai,Rowland Heights,,33.94766144,-117.89653490000002,Private room,48,3,2,9/15/2016,0.25,90,21497,1.0
9322,737536,Unique house close to everything!  ,3659692,Chanoma House,El Segundo,,33.92040091,-118.39776440000001,Private room,48,1,179,4/18/2017,3.24,68,9322,6.0
7884,8741349,Cozy Room for Women in Hollywood,5792142,Dawn-Charlott,East Hollywood,,34.09841124,-118.3030227,Private room,48,3,12,4/17/2017,0.63,88,7884,2.0
12509,13830799,LUXURY STAY IN D HEART OF HOLLYWOOD,72197982,Anna,Hollywood Hills West,,34.10338387,-118.3464432,Shared room,48,2,14,4/17/2017,1.42,76,12509,2.0
18239,17383896,Private bed/bath near Universal Studios,8972912,Tina,North Hollywood,,34.16907587,-118.36689129999999,Private room,48,2,2,4/30/2017,1.82,34,18239,2.0
400,13477170,The Prince Room,42649363,Natalia & Daniel,Harvard Heights,,34.05224391,-118.3027693,Private room,48,1,3,10/8/2016,0.28,40,400,11.0
1854,343390,"Central West Hollywood, WALK TO ALL",1736776,Liss,Beverly Grove,,34.08862676,-118.365277,Private room,48,7,0,,,0,1854,1.0
30019,5821876,Large Private Master Bedroom ,29441828,Saya,Westlake,,34.05704215,-118.2874347,Private room,48,30,40,2/4/2017,3.09,273,30019,1.0
6314,8885041,Remodeled Unique Spacious Room in Hollywood!!!,36817697,Nicole & John,Hollywood,,34.09048036,-118.3257557,Private room,48,1,26,3/26/2017,1.49,314,6314,8.0
21697,3703316,view home! hill top! like hotel,9112713,Jack,Rowland Heights,,33.98504081,-117.8562122,Private room,48,1,14,2/4/2017,0.42,355,21697,11.0
28560,14576155,Private Bath. Two Full-Bed. Large Space. SuperHost,50125888,Dap,West Covina,,34.06131426,-117.91612340000002,Private room,48,1,23,4/25/2017,2.68,84,28560,7.0
19934,2652861,Queen bed. Parking Space. Bus lines,8290371,Carmen,Pasadena,,34.14439057,-118.1083451,Private room,48,1,98,3/27/2017,2.68,274,19934,3.0
17458,17777475,Cozy sectional Couch w/Pull-out Bed,64951438,Jamie,Mid-Wilshire,,34.06237955,-118.3446559,Shared room,48,1,0,,,364,17458,2.0
22187,18108460,"Sunny condo. Close to CalArts, Starbucks, Mall",18266129,Susanne,Santa Clarita,,34.40713939,-118.555268,Private room,48,3,0,,,358,22187,1.0
9309,879195,Private room with terrace,3659692,Chanoma House,El Segundo,,33.92013493,-118.3964328,Private room,48,1,158,4/12/2017,3.05,55,9309,6.0
12114,8922378,Urban Studio#31 Downtown LA/USC,23676202,Danny,Historic South-Central,,34.02921419,-118.2691055,Private room,48,28,8,12/18/2015,0.43,88,12114,3.0
17941,7279006,"Sunny Mid-City Bedroom, Cozy &Quiet",9667242,Gianluca,Mid-Wilshire,,34.05232819,-118.33440449999999,Private room,48,2,35,4/14/2017,1.72,172,17941,3.0
10004,14665689,Welcome to Los Angeles,3709946,Claudia,Glendale,,34.14415741,-118.26691070000001,Private room,48,1,8,4/15/2017,1.64,337,10004,2.0
19361,12288587,Bright room local to everything LA,38187004,Kevin,Palms,,34.01970036,-118.41038619999999,Private room,48,1,0,,,0,19361,1.0
18480,13916358,Big best bedroom in NoHo (FREE Parking),82589003,Larysa,North Hollywood,,34.18689012,-118.38495790000002,Private room,48,1,69,5/1/2017,6.95,61,18480,10.0
28280,17925054,Private Bedroom and Private Bathroom,116861704,Berchell,West Adams,,34.02981143,-118.3528798,Private room,48,1,1,3/31/2017,0.88,305,28280,1.0
3517,4127347,Private room in great neighborhood!,2348138,Simone,Calabasas,,34.14720931,-118.61479550000001,Private room,48,1,34,12/11/2016,1.41,364,3517,2.0
4116,13953906,Straight Outta Compton Too!,75625684,Danielle,Compton,,33.90960919,-118.21262309999999,Private room,48,1,2,7/26/2016,0.21,334,4116,2.0
13226,8424975,Cozy comfortable room for rent,44368741,Traci,Koreatown,,34.06099557,-118.3134117,Private room,48,3,10,2/4/2017,0.56,359,13226,1.0
7871,10257097,Peaceful Hollywood Bedroom,45312242,Bobby And Julie,East Hollywood,,34.08760664,-118.3019152,Private room,48,1,56,4/14/2017,3.44,364,7871,11.0
8091,8614487,Hollywood hideaway. Close 2 evrthng,45312242,Bobby And Julie,East Hollywood,,34.08969175,-118.3035561,Private room,48,1,96,4/13/2017,4.95,356,8091,11.0
342,7224956,"Cozy, Private Room close to Main St",27715238,Jennifer,Alhambra,,34.09934582,-118.13354309999998,Private room,49,1,2,7/16/2015,0.09,0,342,1.0
7441,10748327,Brand New House only minutes From DTLA!!,18695177,Farwa & Raza,East Los Angeles,,34.05293034,-118.18250649999999,Private room,49,1,11,4/29/2017,0.71,340,7441,1.0
7841,18463157,HOLLYWOOD PRIVATE ROOM,126176102,Ellie,East Hollywood,,34.08178957,-118.3038801,Private room,49,1,0,,,365,7841,2.0
30756,15804555,Cozy Private Bedroom with Private Bathroom,13134897,Samantha,Westwood,,34.06491829,-118.45036409999999,Private room,49,1,3,12/30/2016,0.64,0,30756,1.0
29469,17256555,THE BEST LOCATION YOU COULD FIND!,102788301,Iva,West Hollywood,,34.08975427,-118.38077720000001,Shared room,49,2,0,,,179,29469,7.0
26821,8571629,BunkBed Oasis at Venice Beach!!~2,43361360,Lyn & Paul,Venice,,33.99129586,-118.45391359999999,Shared room,49,1,59,4/19/2017,3.24,354,26821,8.0
27370,3443043,WOMEN SHARED ROOM in VENICE HOSTEL,1254174,Felix,Venice,,33.98799272,-118.4720957,Shared room,49,1,10,12/21/2016,0.33,365,27370,16.0
26794,6539100,WOMEN SHARED ROOM in VENICE HOSTEL,1254174,Felix,Venice,,33.98732658,-118.4727419,Shared room,49,1,27,1/17/2017,1.2,365,26794,16.0
22752,15260915,A few minutes walk to the Ocean in Santa Monica!,65218859,Brian,Santa Monica,,34.02537267,-118.49795379999999,Shared room,49,2,9,4/21/2017,1.33,57,22752,1.0
7849,9498360,Private Room Near Hollywood Sign,35339172,Alex,East Hollywood,,34.09701748,-118.30625330000001,Private room,49,2,1,12/25/2015,0.06,0,7849,1.0
20122,18504774,Rooms in Bungalow Heaven,22029267,Christina,Pasadena,,34.15874776,-118.1277045,Private room,49,20,0,,,307,20122,2.0
7900,4956252,Modern Room in Great Location,11524850,Alexander,East Hollywood,,34.09883518,-118.30720829999999,Private room,49,1,27,4/18/2017,0.96,263,7900,7.0
12755,11040997,Cozy private attic bedroom,25275808,Chris,Jefferson Park,,34.0355777,-118.31426880000001,Private room,49,1,7,4/15/2017,0.59,346,12755,3.0
26822,8571607,BunkBed Oasis at Venice Beach!!~1,43361360,Lyn & Paul,Venice,,33.98906227,-118.45393090000002,Shared room,49,1,92,4/25/2017,4.95,324,26822,8.0
5535,1167652,Private room in nice West Hollywood,6197767,Jeff,Hollywood,,34.09613508,-118.35207179999999,Private room,49,7,45,3/28/2017,0.98,175,5535,8.0
27279,3057051,SHARED ROOM in VENICE BEACH HOSTEL,1254174,Felix,Venice,,33.98694276,-118.47181509999999,Shared room,49,1,20,1/30/2017,0.56,365,27279,16.0
27256,239117,SHARED ROOM in VENICE BEACH HOSTEL,1254174,Felix,Venice,,33.98728992,-118.47506329999999,Shared room,49,1,44,2/12/2017,0.68,363,27256,16.0
4462,9929972,The Rosemary - Private Room - #8,21013529,Darrel,Downtown,,34.04480935,-118.25353100000001,Private room,49,1,82,4/2/2017,5.04,160,4462,17.0
173,9920792,"Historic LA Craftsman, Room #4",42306649,Jeremy,Arlington Heights,,34.04924773,-118.3190001,Private room,49,2,8,3/29/2017,0.47,0,173,3.0
234,16234017,Master 4k experience - Pasadena / Alhambra,89166828,Bruno,Alhambra,,34.10330072,-118.1317252,Private room,49,2,5,4/11/2017,1.5,36,234,1.0
556,17543042,Sharyn's Place / Private Room in Altadena,119002893,Sharyn,Altadena,,34.18334923,-118.14226940000002,Private room,49,2,0,,,16,556,1.0
5813,10452254,HOLLYWOOD BLVD: NEWLY FURNISHED w/ FREE PARKING!!,49737322,Carlos,Hollywood,,34.09465098,-118.3264013,Entire home/apt,49,3,7,2/3/2017,0.54,46,5813,6.0
12816,8393713,Private room in DTLA/Hollywood,6242553,Natasha,Koreatown,,34.06203934,-118.2929845,Private room,49,2,44,2/22/2017,2.28,153,12816,2.0
15630,9782341,Full Bed sleeps4(futon upon request,34469588,Kay,Long Beach,,33.79341902,-118.2161384,Private room,49,1,18,10/30/2016,1.12,333,15630,5.0
7488,10766814,Private Bathroom & Parking Space,55469517,Wen,El Monte,,34.06346158,-118.0317067,Private room,49,2,67,2/18/2017,4.32,0,7488,3.0
25564,8052183,Sweet Suburban Life / Lotus Room!,2316498,Mark And Chomchay!,Torrance,,33.81648002,-118.33472150000001,Private room,49,2,52,2/4/2017,2.57,122,25564,6.0
311,14649888,人在途中2,50486495,Queenie,Alhambra,,34.07428565,-118.1379379,Private room,49,1,14,4/20/2017,1.9,30,311,4.0
20296,16144293,"Cozy Private Bedroom and Bathroom,awesome hosts :)",63450119,Allan,Pico Rivera,,33.95762093,-118.09837250000001,Private room,49,3,4,2/15/2017,0.84,320,20296,1.0
20298,14749412,Chill Private Room Nestled in Pico Rivera,91927866,Nicol,Pico Rivera,,33.97983366,-118.0978045,Private room,49,1,46,5/2/2017,5.7,4,20298,2.0
11977,2130587,Cozy Room in Historic House,997008,Harvey,Highland Park,,34.11449791,-118.1857032,Private room,49,2,200,5/2/2017,5.61,316,11977,2.0
20304,7051085,2 Queen Beds in Large Private Bedrm,36977428,Tiamba,Pico Rivera,,33.98827447,-118.10349679999999,Private room,49,1,37,3/8/2017,1.66,355,20304,1.0
11979,1014540,Pretty views b/t DTLA & Pasadena,1092828,Tyrrell,Highland Park,,34.12194182,-118.1830373,Private room,49,2,114,5/1/2017,2.44,60,11979,1.0
18337,3636356,"SWIMMING POOL,POOL TABLE&RENTAL CAR",4167487,Shahar'S Castle,North Hollywood,,34.18410388,-118.3783475,Private room,49,1,82,4/27/2017,2.45,365,18337,8.0
16001,17715213,Large private bed and bath close to the beach!,14863637,Carly,Long Beach,,33.76627533,-118.14757140000002,Private room,49,2,1,4/22/2017,1.0,64,16001,1.0
8052,4956374,Central Location; Private Bathroom - FLASH SALE!,11524850,Alexander,East Hollywood,,34.09867415,-118.309114,Private room,49,2,38,4/2/2017,1.36,328,8052,7.0
5777,1163992,W.Hollyw'd Guest-House Priv. Room#1,6197767,Jeff,Hollywood,,34.09448545,-118.351574,Private room,49,7,59,4/2/2017,1.23,111,5777,8.0
25953,9127770,Large Studio at DTLA.,38984648,Emily,University Park,,34.02700964,-118.2888283,Entire home/apt,49,10,1,12/22/2015,0.06,0,25953,1.0
7525,2038938,Upstairs Private Room 102 In Walnut,7965066,Liang,Diamond Bar,,34.004638299999996,-117.8437761,Private room,49,1,15,7/29/2016,0.47,365,7525,2.0
18236,3891093,LUXURY HOME W/POOL UP TO 4 PEPOLE,4167487,Shahar'S Castle,North Hollywood,,34.1814782,-118.37873359999999,Private room,49,1,124,4/27/2017,3.77,355,18236,8.0
12113,9188636,USC: 2 blocks. Safe clean studio.,44468390,Sarko,Historic South-Central,,34.01434213,-118.2773761,Entire home/apt,49,1,50,4/30/2017,2.75,347,12113,1.0
3261,12092241,First Spacious Bedroom & Bathroom,64819086,Michelle,Burbank,,34.17860521,-118.29644329999999,Private room,49,5,7,4/24/2017,0.55,236,3261,4.0
13184,16119567,1 BR for 2 in heart of Koreatown,100684277,Jeewon,Koreatown,,34.05561646,-118.29463329999999,Private room,49,1,19,4/21/2017,3.75,124,13184,3.0
12109,11226165,Private Room with Private Bathroom,10640829,Mary,Historic South-Central,,34.02275023,-118.2563187,Private room,49,1,68,4/13/2017,4.59,152,12109,1.0
5484,16767712,Perfect Location Cabana - 4,107587090,Mattias,Hollywood,,34.08382031,-118.314876,Private room,49,1,4,4/20/2017,3.64,363,5484,23.0
21585,16481356,罗兰岗最繁华地段，方便，安静大套房,102550215,Rainbow,Rowland Heights,,33.98967265,-117.8864449,Private room,49,2,0,,,89,21585,4.0
19393,15685188,Private CAL King Bedroom  West LA,88838356,Dolly,Palms,,34.02252577,-118.4195967,Private room,49,1,1,10/27/2016,0.16,334,19393,2.0
27898,13449190,Cosy Private Bedroom in Our Startup's Office,881396,Judd,Venice,,33.98723523,-118.4455195,Private room,49,2,34,3/1/2017,3.19,113,27898,5.0
