,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
5136,12812248,Gorgeous Apt in Hollywood near Runyon Canyon!,8568916,Marina,Hollywood,,34.10165114,-118.34717320000001,Entire home/apt,150,3,8,7/15/2016,0.66,65,5136,3.0
15216,9794240,Warm Private Room & Bath by Beach!,11697976,Sarah,Long Beach,,33.77155415,-118.166923,Private room,150,1,1,1/21/2016,0.06,320,15216,2.0
20429,16084670,Master bedroom & Private Bath in shared home,19305016,Meghann,Redondo Beach,,33.85107429,-118.3853753,Private room,150,1,0,,,89,20429,1.0
20440,14217898,Private 1Bedroom 1Bath Redondo beach,3272624,Stephen,Redondo Beach,,33.87802493,-118.3648131,Private room,150,1,0,,,0,20440,1.0
30768,15565392,Glendon Apartment #4113,98822405,Yusif,Westwood,,34.06096004,-118.4445758,Entire home/apt,150,5,0,,,296,30768,23.0
935,491168,LA DREAMS - SUNNY CASA - walk2town,2428014,Kristen,Atwater Village,,34.11793898,-118.266025,Entire home/apt,150,2,74,4/12/2017,1.72,295,935,2.0
1260,15350210,Breathtaking Beach Apt on the Sand!,63434061,Bineam,Playa del Rey,,33.95926149,-118.4496642,Entire home/apt,150,2,2,2/3/2017,0.34,337,1260,1.0
10224,18197918,Majed Ali 2,56371888,Majed,Glendale,,34.14138268,-118.26572140000002,Entire home/apt,150,3,0,,,63,10224,2.0
12141,17162200,Brand new modern apartment by RUNYON CANYON,115443828,Paris,Hollywood Hills West,,34.10490836,-118.3466318,Entire home/apt,150,2,0,,,88,12141,1.0
24926,17573804,Magical Bungalow- Walk to Universal (Studio City),8905820,Darcy,Studio City,,34.14373642,-118.365569,Entire home/apt,150,2,0,,,5,24926,2.0
10234,2687962,Sundowner's,5778371,Fe And John,Glendale,,34.17526444,-118.27010990000002,Entire home/apt,150,3,78,4/30/2017,2.18,314,10234,3.0
10235,1049305,East of Eden - Early California Gem,5778371,Fe And John,Glendale,,34.17509978,-118.27034309999999,Entire home/apt,150,4,83,3/21/2017,1.7,358,10235,3.0
29122,6639200,West Hollywood Bungalow,29170234,Donna,West Hollywood,,34.09149178,-118.36368970000001,Entire home/apt,150,5,3,11/21/2015,0.13,0,29122,1.0
2566,16453472,"Modern and Private in Beverly Hills, 90210",98641924,Ajay,Beverly Hills,,34.07142106,-118.39930749999999,Entire home/apt,150,4,1,1/3/2017,0.25,0,2566,1.0
13787,16986759,Breathtaking View 3 Rooms 2 Bath 6 Bed Spaces ABC,87969025,Zhi Wei,La Verne,,34.102011600000004,-117.76818030000001,Private room,150,2,2,4/2/2017,1.13,317,13787,7.0
20451,11066562,Charming S. Redondo Beach Studio,57441366,Laura,Redondo Beach,,33.83009876,-118.38911359999999,Entire home/apt,150,4,32,4/21/2017,2.51,300,20451,1.0
10277,3998252,Relaxing Mid-Century Modern Retreat,6513385,Natali,Granada Hills,,34.291109000000006,-118.49680259999998,Entire home/apt,150,2,69,4/18/2017,2.22,165,10277,1.0
18931,4765196,Mountain view and huge space,24584258,Suzeline,Palmdale,,34.58352609,-118.10681670000001,Entire home/apt,150,15,0,,,0,18931,1.0
19920,15927835,Private and Beautiful 1 Bed Craftman Guest House,103352334,Desi,Pasadena,,34.16357253,-118.13653400000001,Entire home/apt,150,1,9,4/1/2017,2.08,119,19920,1.0
30833,15806303,1 bedroom apartment with extended patio,66381962,Jennifer,Westwood,,34.06478266,-118.45026090000002,Entire home/apt,150,3,2,12/14/2016,0.36,0,30833,4.0
16075,13508924,Cozy Ocean View Condo!!,16810881,Collective  Thought,Long Beach,,33.76362226,-118.1702505,Entire home/apt,150,2,14,3/16/2017,1.35,164,16075,2.0
27456,629514,2 bdrm 1930's styled beach pad!,137435,Sofia,Venice,,34.00045353,-118.47037920000001,Entire home/apt,150,3,8,1/2/2017,0.14,0,27456,3.0
724,14154925,Master room (主人房）,58874937,Christina,Arcadia,,34.1536206,-118.0501402,Private room,150,1,0,,,364,724,2.0
14520,15235328,One Bedroom 5 mins Venice Pier/Beach in Marina Del,27033314,Kimberly,Marina del Rey,,33.98177938,-118.4590644,Entire home/apt,150,1,0,,,85,14520,1.0
11432,16885420,HOME SUITE HOLLYWOOD HILLS (Backyard terrace),33677868,Dakota,Hollywood Hills,,34.13015736,-118.3430404,Entire home/apt,150,1,0,,,90,11432,1.0
23744,4743803,Deju View,16533316,Ann,Sierra Madre,,34.17234154,-118.0370905,Private room,150,1,0,,,365,23744,1.0
6569,14846659,"NEW Incredible Hollywood Penthouse, City Views",34506667,Ben,Hollywood,,34.102054200000005,-118.34129490000001,Entire home/apt,150,1,24,4/10/2017,3.01,274,6569,12.0
4209,10300392,The All Night Diner mobile studio.,45697001,Nicholas,Downtown,,34.04339383,-118.23318909999999,Shared room,150,1,1,11/13/2016,0.17,365,4209,1.0
23754,15026420,Signal Hill living Long Beach,75655369,Haben,Signal Hill,,33.7912741,-118.16479540000002,Private room,150,1,0,,,365,23754,1.0
6561,1327886,"Hollywood Cottage, Hammock, Firepit",7206559,Tracy,Hollywood,,34.09680798,-118.33937490000001,Entire home/apt,150,3,13,4/1/2017,0.32,337,6561,4.0
3575,16754081,Newly remodeled 4 bedroom house,111138621,Ted,Canoga Park,,34.21156586,-118.60861979999999,Entire home/apt,150,3,6,4/30/2017,2.05,130,3575,1.0
29605,11224550,GREAT LOCATION-HEART OF WEHO,28921560,Adolph,West Hollywood,,34.08451675,-118.3883422,Private room,150,5,0,,,365,29605,1.0
25361,14320181,Topanga Guesthouse and Farm,215804,Jennifer,Topanga,,34.08925832,-118.60304950000001,Entire home/apt,150,1,32,4/22/2017,3.79,67,25361,2.0
13639,16797987,La Crescenta Unique,108064056,Hoss,La Crescenta-Montrose,,34.22910317,-118.2419575,Shared room,150,3,0,,,88,13639,1.0
11785,11864396,Cozy Hollywood Hills Home,3662459,Barry,Hollywood Hills,,34.11924763,-118.3254784,Entire home/apt,150,8,2,8/1/2016,0.19,51,11785,3.0
938,11826673,Atwater Village Bungalow,883681,Samia,Atwater Village,,34.11610521,-118.26426040000001,Entire home/apt,150,2,10,9/27/2016,0.85,131,938,1.0
25216,17994891,阿凯迪亚旁现代化4房4卫近中国超市餐厅Modern 4BD4BA South of Arcadia,89994736,Y.C.,Temple City,,34.11074485,-118.06431090000002,Entire home/apt,150,1,1,4/15/2017,1.0,116,25216,28.0
19426,15807935,2B2B plus living room and kitchen,43735803,Po Cheng,Palms,,34.02782611,-118.39974679999999,Entire home/apt,150,14,0,,,183,19426,1.0
15183,17419639,"Contemporary and comfy, 2 bedroomed/2 bath unit!",4095467,Gail,Lomita,,33.784273999999996,-118.30965060000001,Entire home/apt,150,3,0,,,293,15183,3.0
15182,13226220,Private bedroom with its own bathroom and closet,62609333,Selin,Lomita,,33.78815775,-118.314475,Private room,150,1,0,,,365,15182,6.0
15180,13226122,Private Bedroom with its own bathroom and closet,62609333,Selin,Lomita,,33.78778674,-118.31519640000002,Private room,150,1,0,,,365,15180,6.0
18925,13928295,Pet Friendly Home with Pool and Spa,82690203,Sheryl,Palmdale,,34.61607612,-118.19887820000001,Shared room,150,1,0,,,0,18925,1.0
21318,13766952,"Modern Santa Monica Adjacent, West LA Studio (303)",79345061,Michelle,Sawtelle,,34.043266700000004,-118.4475814,Entire home/apt,150,1,45,4/20/2017,4.44,328,21318,5.0
27917,6675896,Surfers Paradise Seaside Cottage,10034319,Abby,Venice,,33.98043264,-118.4668134,Entire home/apt,150,1,20,3/4/2017,0.87,163,27917,6.0
27482,3438049,Venice  Garden Air Conditioning!,3708417,Olivia,Venice,,33.99428768,-118.4780101,Entire home/apt,150,30,50,4/21/2017,1.46,365,27482,7.0
21306,6886494,Big 2br Danish Minimal Zen Retreat,4981837,Jeff & Shannon,Sawtelle,,34.04085368,-118.46428059999998,Entire home/apt,150,2,48,4/28/2017,2.15,306,21306,12.0
13832,17286165,Jay-line toy hauler,92523713,Monica,Lawndale,,33.89981658,-118.35541140000001,Entire home/apt,150,2,0,,,179,13832,2.0
10400,14262360,"southbay townhouse, centrally located",29068523,Heinrich,Harbor City,,33.78440158,-118.30119840000002,Entire home/apt,150,7,2,9/12/2016,0.23,363,10400,1.0
27903,6763552,Artist cottage in Venice,35407381,Francisco,Venice,,33.99434408,-118.46962450000001,Entire home/apt,150,1,25,7/25/2016,1.11,332,27903,1.0
25733,928057,The Studio Flat in Malibu Hills,1722895,Chantal,Unincorporated Santa Monica Mountains,,34.07479461,-118.87994109999998,Entire home/apt,150,2,4,4/24/2017,0.25,32,25733,6.0
24672,16044545,Beautiful Zen Sunlit Studio!,81322003,Tessa,Studio City,,34.14736341,-118.4185665,Entire home/apt,150,1,0,,,180,24672,2.0
24685,18272663,Artist's studio with private deck and yard.,76176883,Cynthia,Studio City,,34.1412862,-118.4068143,Entire home/apt,150,1,0,,,360,24685,2.0
16466,16543545,Beautiful Ocean View Malibu Condo,107047126,N,Malibu,,34.03576222,-118.69736680000001,Private room,150,2,3,4/27/2017,1.13,90,16466,1.0
22927,15300545,Private 1br near the beach in Santa Monica!,14815203,Alexa,Santa Monica,,34.02974172,-118.50987140000001,Entire home/apt,150,6,0,,,54,22927,1.0
25879,9550601,Master suite @ Universal!!!,8502102,Tammy And Jen,Universal City,,34.14277657,-118.3607382,Private room,150,1,8,4/28/2017,2.67,287,25879,1.0
24753,15772544,Enjoy your stay in the hills,60545727,Jeremie,Studio City,,34.12717686,-118.38082460000001,Entire home/apt,150,3,0,,,365,24753,2.0
26762,17811525,Eclectic colorful home in Venice,4849021,Jeannie,Venice,,33.99728578,-118.47588329999999,Entire home/apt,150,2,1,4/16/2017,1.0,160,26762,1.0
22963,10251790,Luxury Santa Monica Beach Cottage!,9835896,Reda,Santa Monica,,34.0190665,-118.4729504,Entire home/apt,150,1,17,4/30/2017,1.25,343,22963,4.0
22698,17299846,Large 1 Bedroom Guest House in Santa Monica,11878764,Daniel,Santa Monica,,34.03589961,-118.5033129,Entire home/apt,150,3,3,4/22/2017,1.58,101,22698,3.0
26631,4431776,AK Venice - Room w/ balcony!,3494143,Angela,Venice,,33.99649109,-118.461532,Private room,150,1,65,4/17/2017,2.31,159,26631,2.0
26645,14572315,Beach Haven Bungalow,64319430,Haley,Venice,,33.99378862,-118.46810559999999,Entire home/apt,150,2,44,5/1/2017,5.2,361,26645,6.0
5490,17330483,Luxury Hollywood Resort Living,58250343,Xavier,Hollywood,,34.10306379,-118.33792520000002,Entire home/apt,150,1,6,4/15/2017,3.0,309,5490,4.0
6964,13637437,Cool bungalow in heart of Hollywood,22923996,Erica,Hollywood,,34.09430341,-118.31910740000001,Entire home/apt,150,1,2,4/9/2017,1.3,365,6964,1.0
23662,10060079,Bright and airy 2 bed loft,18807265,Ali,Sherman Oaks,,34.14770553,-118.4478047,Entire home/apt,150,2,12,1/2/2017,0.74,31,23662,1.0
6967,13047569,Broadway Hollywood high floor loft with terraces,6548271,Patrick,Hollywood,,34.10176959,-118.3260226,Entire home/apt,150,4,0,,,14,6967,2.0
23994,5383963,The EX-BOYFRIEND suite,24876669,Sam,Silver Lake,,34.09156265,-118.28014569999999,Entire home/apt,150,1,51,4/16/2017,1.97,352,23994,1.0
6270,14844618,Beautiful loft / art of Hollywood,11294711,Hai,Hollywood,,34.09386934,-118.3358873,Entire home/apt,150,4,24,5/1/2017,3.58,316,6270,1.0
22321,1998513,Gorgeous 1 Bedroom in Santa Monica,1608216,Jernej,Santa Monica,,34.02445565,-118.4865206,Entire home/apt,150,2,2,1/2/2017,0.44,11,22321,1.0
30000,14658329,Trendy Apartment in the heart of LA,29522464,Aly,Westlake,,34.07203135,-118.2830301,Entire home/apt,150,1,0,,,362,30000,1.0
16573,15614114,MountainStorm-Airstream International 25ft,1686540,Christopher,Malibu,,34.0352068,-118.7370077,Private room,150,2,0,,,364,16573,3.0
30406,15581292,Glendon Apartment #4161,98822405,Yusif,Westwood,,34.06279869,-118.4442355,Entire home/apt,150,5,0,,,88,30406,23.0
8306,842161,2BR/2BA West Hollywood Home,4355251,Frank,Fairfax,,34.087613,-118.3488392,Entire home/apt,150,2,64,5/1/2017,1.51,34,8306,2.0
30407,15450304,Glendon Apartment #4114,98822405,Yusif,Westwood,,34.06301629,-118.4424898,Entire home/apt,150,5,1,4/8/2017,0.49,283,30407,23.0
23952,5717468,Charming Silverlake Bungalow,336473,Maria,Silver Lake,,34.09200398,-118.2780275,Entire home/apt,150,2,3,11/18/2015,0.12,0,23952,1.0
26934,12516302,The Pacific,14277626,Melissa,Venice,,33.98545543,-118.46983600000002,Entire home/apt,150,3,11,10/17/2016,0.93,255,26934,10.0
23942,13998138,Charming Silver Lake Hilltop House with Views,6771108,Alice,Silver Lake,,34.09740153,-118.2718182,Entire home/apt,150,21,1,7/23/2016,0.11,34,23942,2.0
8295,9492869,Modern Zen at Melrose! 1 Bed + Bath,24409555,Jennis,Fairfax,,34.08106797,-118.3593037,Private room,150,2,0,,,179,8295,1.0
8318,5958809,Balcony Guesthouse in Trendy Melrose Neighborhood,30932937,Carolyn,Fairfax,,34.07939083,-118.34794270000002,Entire home/apt,150,1,115,4/29/2017,4.6,233,8318,1.0
26178,704587,Roomy Apt on Rose Restaurant Row,3618971,Mark,Venice,,33.99867274,-118.47298789999999,Entire home/apt,150,2,103,4/2/2017,1.86,277,26178,1.0
7584,12975009,Bright & modern Craftsman home close to DTLA,71417220,Randy,Elysian Park,,34.06924599,-118.24135559999999,Entire home/apt,150,1,90,4/30/2017,8.68,83,7584,1.0
7639,6868731,Frog Town / Elysian Valley Remodeled Home w/Studio,35993895,Simona,Elysian Valley,,34.08782108,-118.23272620000002,Entire home/apt,150,7,1,8/8/2015,0.05,145,7639,1.0
16057,12205224,Cozy 1bd OCEANfront condo w/parking,64754999,Jesse,Long Beach,,33.75858638,-118.1469797,Entire home/apt,150,30,0,,,359,16057,1.0
26661,12087486,Charming Venice Beach Bungalow,2169309,Matthew,Venice,,33.990463899999995,-118.4729523,Entire home/apt,150,1,59,4/29/2017,4.6,320,26661,1.0
15990,15422731,Luscious private room,98844774,Andre,Long Beach,,33.80415894,-118.11271770000002,Private room,150,1,0,,,365,15990,1.0
7665,12434997,Private Oasis Guest House,61388765,Carolina,Eagle Rock,,34.13759208,-118.21997739999999,Entire home/apt,150,1,1,3/28/2017,0.81,178,7665,1.0
7378,14360509,2 Bedroom Townhouse With Pool,87968139,Brad,Del Rey,,33.98036296,-118.43140729999999,Entire home/apt,150,3,10,1/7/2017,1.12,314,7378,1.0
7381,9050480,"Bright, Airy, 1BD + Loft, Spacious Near Beach",3064123,Karena,Del Rey,,33.99495154,-118.4194941,Private room,150,1,0,,,365,7381,1.0
7390,18027003,Secret Beach Hut,2688961,K.,Del Rey,,33.99427609,-118.4145148,Entire home/apt,150,1,1,4/20/2017,1.0,179,7390,2.0
4523,15037921,Downtown Trendy Top Floor Studio,13034483,Bonnie,Downtown,,34.04961948,-118.24912690000001,Entire home/apt,150,1,10,4/26/2017,1.82,156,4523,1.0
7401,8195318,Custom Designed Apartment in Marina,323367,Renata,Del Rey,,33.98806076,-118.44121570000001,Entire home/apt,150,3,11,10/7/2016,0.56,4,7401,1.0
22664,4595738,Private Bedroom 1 mile to BEACH,23821531,Jocelyn,Santa Monica,,34.01615981,-118.4781629,Private room,150,1,0,,,363,22664,1.0
29429,11967857,Cozy Bungalow,4930421,Michael,West Hollywood,,34.092967,-118.3597818,Entire home/apt,150,2,21,4/24/2017,1.59,354,29429,3.0
7635,14712502,1.5 BR w/tons of beds | Dodger Stadium+LA River,91537530,Noli+Josie,Elysian Valley,,34.09135107,-118.23405520000001,Entire home/apt,150,1,42,4/30/2017,5.25,339,7635,2.0
7412,17570536,"Spacious, adorable 2-story home with views",35796175,Kristen,East Los Angeles,,34.05196158,-118.1922655,Entire home/apt,150,1,0,,,173,7412,1.0
26771,2509447,Best Location in Venice! 2 Blocks to Beach & AK,4408677,Josh,Venice,,33.99044629,-118.46893859999999,Entire home/apt,150,2,1,7/6/2015,0.04,2,26771,1.0
23010,3103038,3 BLOCKS FROM BEACH & PROMENADE,15775791,Owen & Sarah,Santa Monica,,34.02242274,-118.50289009999999,Private room,150,1,52,9/1/2016,1.45,0,23010,1.0
22988,11952796,New & Cozy 1 bedroom beach condo,63834095,Bj,Santa Monica,,34.00916949,-118.4865429,Entire home/apt,150,31,2,10/12/2016,0.21,365,22988,2.0
29362,18141059,Weho Zen Hideaway,43134889,Peter,West Hollywood,,34.08047979,-118.37162590000001,Entire home/apt,150,1,0,,,354,29362,1.0
26626,892297, UBER COOL VENICE BEACH GUEST HOUSE,1358737,Jeffrey,Venice,,33.9923403,-118.4564406,Entire home/apt,150,2,66,3/28/2017,1.31,31,26626,2.0
24780,17477512,E & E's B & B,109649748,Emily,Studio City,,34.13807693,-118.39683240000001,Private room,150,1,14,4/29/2017,8.94,117,24780,1.0
22969,10775044,Spacious 1 BR - Perfect location!,14857427,Adam,Santa Monica,,34.03037571,-118.49760590000001,Entire home/apt,150,14,7,3/11/2017,0.51,179,22969,1.0
7536,16929053,钻石吧别墅整租或分租。,113096572,Jeffrey,Diamond Bar,,33.98818349,-117.8328506,Private room,150,3,0,,,179,7536,1.0
7864,7401723,Beautiful Bungalow in Hollywood,15636203,Tracey,East Hollywood,,34.09166826,-118.3044443,Entire home/apt,150,2,31,3/4/2017,1.45,364,7864,1.0
3173,6661064,Palace,34456261,Esther,Century City,,34.05280632,-118.40732890000001,Private room,150,3,5,6/10/2016,0.23,0,3173,2.0
22903,14320263,ONE BEDROOM APARTMENT - .5 MILES TO BEACH,73573858,Courtney,Santa Monica,,34.02438938,-118.4953138,Entire home/apt,150,2,3,2/19/2017,0.68,62,22903,1.0
17472,4803437,Designer Guest house at Hollywood,6693902,Ellde,Mid-Wilshire,,34.06760976,-118.35093619999999,Entire home/apt,150,2,48,4/7/2017,1.76,352,17472,1.0
8333,152333,Huge 2BR:Walk to All -Grove/CBS S.D,465624,Angie,Fairfax,,34.07790252,-118.3573838,Entire home/apt,150,3,81,4/10/2017,1.16,335,8333,16.0
6940,994884,Hollywood - Nice Entire Apartment,2918489,Liz,Hollywood,,34.08511131,-118.31047509999999,Entire home/apt,150,2,88,3/22/2017,2.32,344,6940,6.0
4192,12106818,Entire one-bedroom modern apartm.,40027583,Denis,Downtown,,34.04842444,-118.2420034,Entire home/apt,150,1,0,,,0,4192,1.0
6186,14655287,HOLLYWOOD Studio Apt,78701181,Sarah,Hollywood,,34.10417696,-118.3184647,Entire home/apt,150,1,2,2/20/2017,0.31,0,6186,1.0
8418,12287627,Spanish Style in Amazing Area,52981133,Melissa,Fairfax,,34.07795937,-118.35636720000001,Private room,150,1,0,,,0,8418,1.0
8417,15464275,Modern boho-chic serenity,36877847,Bianca,Fairfax,,34.08346223,-118.3470637,Entire home/apt,150,3,26,4/29/2017,4.33,148,8417,1.0
17067,16228603,BEAUTIFUL 2 BEDROOM FOR A GREAT RATE!,2290485,Gina,Mid-City,,34.04775136,-118.37203670000001,Entire home/apt,150,5,6,4/30/2017,3.91,180,17067,3.0
8413,15464413,WeHo House with Private Yard and Parking,61688329,Michael,Fairfax,,34.08675621,-118.3538351,Entire home/apt,150,2,11,4/29/2017,2.31,44,8413,1.0
24035,3340326,"SILVER LAKE-Quiet, Healthy & Clean ",16860022,Jeremy,Silver Lake,,34.08635369,-118.2790997,Entire home/apt,150,1,5,4/14/2017,0.15,0,24035,1.0
22277,11659732,Cozy & Modern Getaway Home,50592072,Jamone   &  Monique,Vermont Square,,33.9984353,-118.28870859999999,Entire home/apt,150,1,8,4/16/2017,0.82,21,22277,5.0
6217,17154856,Condo in the heart of Hollywood,20693111,Illynger,Hollywood,,34.09241216,-118.32521899999999,Entire home/apt,150,2,5,2/26/2017,1.83,170,6217,1.0
25517,1465891,Chic LA Mountains/ 10 min to beach,7851957,Pepita,Topanga,,34.10856871,-118.6291456,Entire home/apt,150,2,8,11/16/2014,0.19,305,25517,3.0
24025,12778064,One Bedroom private house  in Silver Lake,40819,Bora & Analia,Silver Lake,,34.09471187,-118.276703,Entire home/apt,150,1,10,1/5/2017,0.84,0,24025,2.0
26957,260786,"Venice, CA Urban Oasis Private Bdrm",1368428,Marcia Lee,Venice,,34.00020226,-118.46977700000001,Private room,150,2,17,2/6/2015,0.26,0,26957,5.0
4550,454265,Spacious Downtown LA Designer Loft,1433227,Andrew,Downtown,,34.04177389,-118.2518338,Entire home/apt,150,3,45,4/30/2017,0.75,348,4550,1.0
25379,16844129,"Topanga chic studio, amazing views, close to beach",3644060,Nico,Topanga,,34.08818855,-118.5994896,Entire home/apt,150,3,11,4/22/2017,3.59,149,25379,1.0
4189,13598801,Stunning loft in the heart of the Arts District,6238348,Patrizio,Downtown,,34.03444275,-118.23046470000001,Entire home/apt,150,17,2,4/29/2017,0.64,67,4189,1.0
17761,3888902,Charming Two Bedroom Home ,20117771,Alec,Mid-Wilshire,,34.05743820000001,-118.34178440000001,Entire home/apt,150,1,4,10/11/2015,0.13,0,17761,1.0
762,9346080,豪华华人富人区，园岭孔雀自由行走,38077822,兰飞,Arcadia,,34.13753795,-118.06359450000001,Entire home/apt,150,1,3,2/12/2016,0.2,0,762,1.0
30920,15601678,Spacious Suite & Recital Hall (2 Bedrooms),61545598,Jonathan,Whittier,,33.97094794,-118.02664299999999,Private room,150,1,7,4/9/2017,1.17,332,30920,3.0
29299,13171559,Stunning Bungalow in the heart of West Hollywood,3201353,Assia,West Hollywood,,34.09548595,-118.36396880000001,Entire home/apt,150,28,0,,,0,29299,1.0
24009,16114472,Stylish Silver Lake Bungalow with Views,37096241,Angad,Silver Lake,,34.10174379,-118.2534031,Entire home/apt,150,2,12,2/1/2017,2.42,7,24009,1.0
24045,18197134,Gorgeous designer pad in fabulous Silver Lake,3824156,Lara + Michael,Silver Lake,,34.08704628,-118.2697574,Entire home/apt,150,2,1,4/30/2017,1.0,122,24045,1.0
3618,15039012,"Cozy 3BD with Parking, Near 405/110",94998650,Nina,Carson,,33.81485371,-118.27596299999999,Entire home/apt,150,3,17,4/15/2017,2.36,18,3618,1.0
22370,14319833,Great Location near the trendy shops on Montana!,3948763,Richard,Santa Monica,,34.03662524,-118.4874144,Entire home/apt,150,2,21,4/22/2017,2.46,77,22370,1.0
379,10093148,OUTSTANDING 23ft TIOGA  RV,38212803,Robben,Alhambra,,34.079404499999995,-118.1370253,Entire home/apt,150,1,3,4/4/2017,0.23,364,379,1.0
5477,17421502,Hollywood/Luxury/Veiws,9234054,Eric,Hollywood,,34.09758365,-118.3514862,Entire home/apt,150,1,5,4/23/2017,3.26,167,5477,1.0
3750,14803913,Luxury and Affordable Downtown LA,27445883,Ideal,Chinatown,,34.06214246,-118.24506740000001,Entire home/apt,150,1,0,,,365,3750,3.0
17764,4348108,Sunny townhouse in a prime location,12851279,Gad,Mid-Wilshire,,34.06606438,-118.360881,Entire home/apt,150,7,3,11/2/2016,0.4,0,17764,1.0
24085,4048050,House by the Silverlake Reservoir,3504698,Anna,Silver Lake,,34.10644986,-118.26664950000001,Entire home/apt,150,2,86,4/28/2017,2.8,303,24085,1.0
26986,16381453,Venice Beach Getaway,31616315,Victor,Venice,,33.98883219,-118.47297169999999,Entire home/apt,150,1,6,3/11/2017,1.35,167,26986,6.0
22345,17480893,NEW Santa Monica Modern Loft apartments,118423613,Erin,Santa Monica,,34.02736428,-118.47597830000001,Entire home/apt,150,4,0,,,77,22345,1.0
3662,17716244,Beautiful GUEST HOUSE in Chatsworth,114561115,Vanessa,Chatsworth,,34.26678353,-118.60412350000001,Private room,150,1,0,,,179,3662,2.0
22348,16039371,Cozy Updated Santa Monica Guest Suite,29649463,Gina,Santa Monica,,34.03788369,-118.4851612,Entire home/apt,150,2,10,4/21/2017,2.75,226,22348,1.0
29987,6968306,1010 Wilshire Entire Apartment,36536301,Britnie,Westlake,,34.05180012,-118.26250230000001,Entire home/apt,150,1,8,10/15/2015,0.36,0,29987,1.0
23907,9347680,Perfect LA Experience- Silver Lake!,970155,Candice,Silver Lake,,34.0891095,-118.28360009999999,Entire home/apt,150,2,52,4/12/2017,3.41,242,23907,1.0
17108,15300449,STEPS TO CULVER CITY METRO PLATFORM/BIG 2BR DUPLEX,9200316,Adam,Mid-City,,34.03033977,-118.3874187,Entire home/apt,150,1,26,4/16/2017,4.97,265,17108,1.0
29646,9511120,"Best Bright, Chic Apt in WeHo/BH!",49285029,Alexandra,West Hollywood,,34.08841688,-118.3896652,Entire home/apt,150,3,7,7/24/2016,0.46,365,29646,1.0
30090,16280363,Downtown LA Resort with free parking!,39308085,Mike & Darrian,Westlake,,34.05116094,-118.26421940000002,Entire home/apt,150,1,41,4/17/2017,8.48,150,30090,2.0
16547,10642467,Malibu Park Studio Suite w/ Private Patio,54950941,Dana & Cynthia,Malibu,,34.03089288,-118.82772220000001,Private room,150,2,6,4/30/2017,3.4,290,16547,1.0
26212,16286695,Mi casa es tu casa,81151494,Juana,Venice,,33.98627067,-118.4712596,Entire home/apt,150,3,6,4/29/2017,1.38,4,26212,1.0
3630,15312710,Spare room with full house access,97544800,Luke,Carson,,33.82292259,-118.26407209999999,Private room,150,1,0,,,365,3630,1.0
6417,12411680,Apartment by Hollywood & Highland,67126470,Jonathan,Hollywood,,34.10167946,-118.33876950000001,Entire home/apt,150,1,1,4/18/2016,0.08,63,6417,1.0
26189,14933620,Bright 1BR on Venice Walk Street near Rose!,69061868,Alyssa,Venice,,33.99578327,-118.47826289999999,Entire home/apt,150,3,8,4/18/2017,1.08,326,26189,1.0
6154,18196036,In the heart of Hollywood,84307012,Maria,Hollywood,,34.1025795,-118.34110759999999,Private room,150,1,0,,,299,6154,1.0
25838,4476302,Romantic Cottage in Malibu Wine Country,21343168,Hollie And Brian,Unincorporated Santa Monica Mountains,,34.10342585,-118.76302199999999,Entire home/apt,150,1,241,4/26/2017,7.98,72,25838,1.0
8427,3334238,Duplex Apartment prime WEHO,12304939,Vany,Fairfax,,34.08541823,-118.3584501,Entire home/apt,150,1,5,6/27/2016,0.27,0,8427,1.0
23935,12949812,Silverlake 1 bedroom house.,26008783,Mary,Silver Lake,,34.10608499,-118.2616788,Entire home/apt,150,3,1,6/1/2016,0.09,0,23935,1.0
15763,13084740,Best location in belmont shore 0.5 mi to the beach,72610362,Aya,Long Beach,,33.7654951,-118.1317368,Entire home/apt,150,1,2,10/12/2016,0.19,88,15763,1.0
8430,1332437,Parisian Nest in West Hollywood,7227000,Maryna,Fairfax,,34.07914914,-118.3594128,Entire home/apt,150,4,2,8/30/2015,0.04,362,8430,1.0
24104,1226155,Silver Lake Garden Getaway,4163838,Visperd,Silver Lake,,34.08168499,-118.2843058,Entire home/apt,150,7,43,1/3/2017,0.92,330,24104,3.0
24007,17226297,Tropical hideaway,15740524,Aubrey,Silver Lake,,34.0824452,-118.277718,Entire home/apt,150,1,0,,,264,24007,1.0
6235,5671971,Hollywood Cottages - Enchanted with free parking,20666868,Holly And Richard,Hollywood,,34.0998374,-118.32012560000001,Entire home/apt,150,1,56,4/18/2017,2.23,52,6235,3.0
23827,15889048,Cozy Silverlake Art House,22478093,Dilip,Silver Lake,,34.07720048,-118.2812236,Private room,150,1,1,1/22/2017,0.29,90,23827,2.0
2979,11210373,Private suite NearBeachPatio&View,57176968,Frans,Brentwood,,34.04572524,-118.4804267,Private room,150,1,5,11/14/2016,0.34,0,2979,2.0
4281,17291342,*NEW* MODERN in the Heart of DOWNTOWN LA *NEW*,51348906,ModernStay LA,Downtown,,34.05081642,-118.26040590000001,Entire home/apt,151,1,17,4/16/2017,7.73,204,4281,2.0
